ALONE#1,H4Lvd,,,,,,Weak,,,"| 76% adj-adv: Apart from others, solitary, undisturbed"
ALONE#2,H4Lvd,,,,,,,,,"| 18% adj-adv: To the exclusion of all others, only"
ALONE#3,H4Lvd,,,,,,,,,"| 1% idiom: ""Let alone""--not to mention"
ALONG#1,H4Lvd,,,,,,,,,"| 79% prep-adverb: Through, beside, on, during, with progressive motion,  in accordance with."
ALONG#2,H4Lvd,,,,,,,,,| 14% idiom-verb: 'get along'--co-exist or exist in harmony and comfort.
ALONG#3,H4Lvd,,,,,,,,,"| 6% idiom-verb: ""Go along (with)""--agree"
ALONG#4,H4Lvd,,,,,,,,,"| 0% idiom-verb: 'coming along'--proceeding, progressing (handled by 'come')"
ALONGSIDE,H4Lvd,,,,,,,,,|
ALOOF,H4,,Negativ,,,,,,Passive,|
ALOUD,H4Lvd,,,,,,,,,|
ALREADY,H4Lvd,,,,,,,,,"| adverb: By this or that time, previously, prior to or at some specified  or implied time, or now, so soon, so early."
ALRIGHT,H4,,,,,,,,,|
ALSO,H4Lvd,,,,,,,,,"| adverb: Moreover, in addition."
ALTER,H4Lvd,,,,,Strong,,Active,,|
ALTERATION,H4Lvd,,,,,,,,,|
ALTERCATION,H4,,Negativ,,,,,,,|
ALTERNATE#1,H4Lvd,,,,,,,,,|
ALTERNATE#2,H4Lvd,,,,,,,Active,,|
ALTERNATIVE,H4Lvd,,,,,,,,,|
ALTHOUGH,H4Lvd,,,,,,,,,"| conjunction: In spite of the fact that, even though, though."
ALTOGETHER,H4Lvd,,,,,,,,,|
ALTRUISTIC,H4,Positiv,,,,,,,,|
ALUMINIUM#1,H4,,,,,,,,,|
ALUMINUM,H4Lvd,,,,,,,,,|
ALWAYS,H4Lvd,,,,,,,,,"| adverb: Perpetually, everlastingly, continually."
AM#1,H4Lvd,,,,,,,,,"| 72% verb: Used as a copula to connect a subject and its predicate adjective,  predicate nominative, etc. in order to describe, identify, or amplify  the subject . . . ""i am late"" . ."
AM#2,H4Lvd,,,,,,,,,"| 21% verb-(aux): Used with the present participle of another verb to form  the progressive tense, or, rarely, marginal passives"
AM#3,H4Lvd,,,,,,,,,"| 4% adv: Reduced form of ""a.m.,"" the morning"
AMATEUR,H4Lvd,,,,,,Weak,,,|
AMAZE#1,H4Lvd,,,,,,,,,|
AMAZE#2,H4Lvd,,,,,,,,,|
AMAZEMENT,H4,Positiv,,,,Strong,,,,|
AMAZING,H4,Positiv,,,,Strong,,,,|
AMBASSADOR,H4Lvd,,,,,,,,,|
AMBIGUITY,H4Lvd,,Negativ,,Ngtv,,,,,|
AMBIGUOUS,H4Lvd,,Negativ,,Ngtv,,,,,|
AMBITION,H4Lvd,,,,,Strong,,,,| noun: Desire for success or distinction
AMBITIOUS,H4Lvd,,,,,Strong,,Active,,|
AMBIVALENT,H4Lvd,,Negativ,,Ngtv,,Weak,,,|
AMBULANCE,Lvd,,,,,,,,,
AMBUSH#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
AMBUSH#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
AMELIORATE,H4Lvd,Positiv,,Pstv,,,,Active,,|
AMELIORATION,Lvd,,,,,,,,,
AMEN,H4,,,,,,,,,|
AMENABLE,H4,Positiv,,,,,,,,|
AMEND#1,H4Lvd,,,,,,,,,|
AMEND#2,H4Lvd,,,,,,,Active,,|
AMENDMENT,H4Lvd,,,,,,,,,|
AMENITY,H4Lvd,Positiv,,,,,,,,|
AMERICA,H4Lvd,,,,,,,,,|
AMERICAN,H4Lvd,,,,,,,,,|
AMIABILITY,H4,Positiv,,,,,,,,|
AMIABLE,H4,Positiv,,,,,,,,|
AMICABLE,H4Lvd,Positiv,,,,,,,,|
AMID,H4Lvd,,,,,,,,,|
AMIDST,H4Lvd,,,,,,,,,|
AMISS,H4Lvd,,Negativ,,Ngtv,,,,,|
AMMUNITION,H4Lvd,,,,,,,,,|
AMNESTY,H4,Positiv,,,,,,,,|
AMONG,H4Lvd,,,,,,,,,"| prep: In or in the midst of, without going beyond"
AMOUNT#1,H4Lvd,,,,,,,,,| 92% noun: Quantity.
AMOUNT#2,H4Lvd,,,,,,,,,"| 8% verb: Add up (to)--""he won't amount to much"""
AMOUR,H4,Positiv,,,,,,,,|
AMPLE,H4Lvd,Positiv,,Pstv,,Strong,,,,|
AMPLIFY,H4,Positiv,,,,Strong,,Active,,|
AMPLY,H4,Positiv,,,,Strong,,,,|
AMPUTATE,H4,,Negativ,,,,,Active,,|
AMUSE,H4Lvd,Positiv,,,,,,Active,,|
AMUSEMENT,H4Lvd,Positiv,,,,,,,,|
AN,H4Lvd,,,,,,,,,| indef. article: Used before vowel sounds instead of 'a'
ANALOGOUS,H4Lvd,,,,,,,,,|
ANALOGY,Lvd,,,,,,,,,
ANALYSE#1,H4,,,,,,,,,|
ANALYSIS,H4Lvd,,,,,,,Active,,|
ANALYST,Lvd,,,,,,,,,
ANALYTIC,H4Lvd,,,,,,,Active,,|
ANALYTICAL,H4Lvd,,,,,,,Active,,|
ANALYZE,H4Lvd,,,,,,,Active,,|
ANARCHIST,H4,,Negativ,,,,,,,|
ANARCHY,H4Lvd,,Negativ,,,,,,,|
ANCESTOR,H4Lvd,,,,,,,,,|
ANCHOR#1,H4Lvd,,,,,,,,,|
ANCHOR#2,H4Lvd,,,,,Strong,,,,|
ANCIENT,H4Lvd,,,,,,Weak,,,|
AND,H4Lvd,,,,,,,,,"| conj: Used to connect grammatically coordinate words, phrases, and clauses,  with a variety of semantic interpretations"
ANECDOTE,H4Lvd,,,,,,,,,|
ANEW,H4Lvd,,,,,,,,,|
ANGEL,H4,Positiv,,,,,,,,|
ANGELIC,H4,Positiv,,,,,,,,|
ANGER#1,H4Lvd,,Negativ,,Ngtv,,,Active,,"| 86% noun: Wrath, ire."
ANGER#2,H4Lvd,,Negativ,,Ngtv,,,,,| 14% verb: To make angry.
ANGLE,H4Lvd,,,,,,,,,|
ANGOLA,Lvd,,,,,,,,,
ANGRY,H4Lvd,,Negativ,,Ngtv,,,Active,,| adjective: Feeling anger or resentment
ANGUISH,H4Lvd,,Negativ,,Ngtv,,,,Passive,|
ANIMAL,H4Lvd,,,,,,,,,| noun-adj.: Any member of the animal kingdom
ANIMATE,Lvd,,,,,,,,,
ANIMATION,H4Lvd,,,,,,,Active,,|
ANIMOSITY,H4Lvd,,Negativ,,,,,,,|
ANKLE,H4Lvd,,,,,,,,,|
ANNALS,Lvd,,,,,,,,,
ANNIHILATE,H4,,Negativ,,,,,Active,,|
ANNIHILATION,H4,,Negativ,,,,,,,|
ANNIVERSARY,H4Lvd,,,,,,,,,|
ANNOUNCE#1,H4Lvd,,,,,,,,,|
ANNOUNCE#2,H4Lvd,,,,,,,,,|
ANNOUNCEMENT,H4Lvd,,,,,,,,,|
ANNOY,H4Lvd,,Negativ,,,,,Active,,|
ANNOYANCE,H4Lvd,,Negativ,,Ngtv,,,,,|
ANNUAL,H4Lvd,,,,,,,,,|
ANNUITY,Lvd,,,,,,,,,
ANOINT,H4,Positiv,,,,,,Active,,|
ANOMALOUS,H4,,Negativ,,,,,,,|
ANOMALY,H4Lvd,,Negativ,,,,,,,|
ANONYMOUS,H4Lvd,,,,,,,,,|
ANOTHER#1,H4Lvd,,,,,,,,,"| 75% adj: One more, a different"
ANOTHER#2,H4Lvd,,,,,,,,,"| 15% pron: One more, or a different, person, thing, etc."
ANOTHER#3,H4Lvd,,,,,,,,,| 9% idiom: 'one another'--each other
ANSWER#1,H4Lvd,,,,,,,Active,,"| 57% verb: To respond to a question, challenge, or statement"
ANSWER#2,H4Lvd,,,,,,,Active,,"| 43% noun: A reply, response, solution, given to a question, statement or problem"
ANSWERABLE,Lvd,,,,,,,,,
ANT,H4Lvd,,,,,,,,,|
ANTAGONISE#1,H4,,,,,,,,,|
ANTAGONISM,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ANTAGONIST,H4,,Negativ,,,,,,,|
ANTAGONISTIC,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ANTAGONIZE,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ANTARCTICA,Lvd,,,,,,,,,
ANTI-SOCIAL,H4,,Negativ,,,,,,,|
ANTI-TRUST,H4Lvd,,,,,,,,,|
ANTICIPATE,H4Lvd,,,,,,,,Passive,|
ANTICIPATION,H4Lvd,,,,,,,,Passive,|
ANTIPATHY,H4,,Negativ,,,,,,,|
ANTIQUATED,H4,,Negativ,,,,Weak,,,|
ANTITRUST,H4,,Negativ,,,,,,,|
ANXIETY,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,| noun: Mental distress or uneasiness caused by apprehension of danger or misfortune.
ANXIOUS#1,H4Lvd,,,,,,,,,| 67% adjective: Eager
ANXIOUS#2,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 21% adjective: Apprehensive, worried"
ANXIOUS#3,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 13% adverb: ""Anxiously""--nervously, excitedly"
ANXIOUSNESS,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,|
ANY#1,H4Lvd,,,,,,,,,"| 87% adj-adv: One or more without specification or identification; every--cf.  ""any schoolboy knows that""; at all--cf. ""she cannot stand any criticism"";  in whate"
ANY#2,H4Lvd,,,,,,,,,"| 10% pronoun: Some unspecified person or persons, thing or things, quantity  or number"
ANY#3,H4Lvd,,,,,,,,,"| 1% idiom-adv: ""In any case""--handled by ""case"""
ANY#4,H4Lvd,,,,,,,,,"| 0% idiom-adv: ""In any event""--handled by ""event"""
ANY#5,H4Lvd,,,,,,,,,"| 1% idiom-adv: ""Any longer""--expresses termination of an action or state--  handled by ""long"""
ANYBODY,H4Lvd,,,,,,,,,| pronoun: Any person
ANYHOW,H4Lvd,,,,,,,,,|
ANYMORE,H4Lvd,,,,,,,,,|
ANYONE,H4Lvd,,,,,,,,,"| pronoun: Any person at all, anybody"
ANYTHING,H4Lvd,,,,,,,,,| pronoun: Thing of any kind
ANYWAY,H4Lvd,,,,,,,,,| adverb: In any case or manner
ANYWHERE,H4Lvd,,,,,,,,,| adverb: Any unspecified place
APART#1,H4Lvd,,,,,,Weak,,,"| 54% adv-adj: Spatial, away from-'he went apart from the rest', divided,  separated--'his feet were apart,' 'they find themselves further apart  every day.' (3 abstract)"
APART#2,H4Lvd,,,,,,,,,"| 21% idiom-prep: ""Apart from""--except for--'apart from the corn, the crops  were good.'"
APART#3,H4Lvd,,,,,,,,,"| 18% idiom-verb: ""Fall (fell) apart""--handled by 'fall,' etc."
APARTMENT,H4Lvd,,,,,,,,,| noun: A room or set of rooms designed for use as a dwelling.
APATHETIC,H4,,Negativ,,,,Weak,,Passive,|
APATHY,H4,,Negativ,,,,Weak,,Passive,|
APOCALYPSE,H4,Positiv,,,,,,,,|
APOLOGETIC,H4,,,,,,Weak,,,|
APOLOGIZE,H4Lvd,,,,,,Weak,,,|
APOLOGY,H4Lvd,,,,,,Weak,,,|
APPALL#1,H4Lvd,,Negativ,,Ngtv,,,,,|
APPALL#2,H4Lvd,,Negativ,,Ngtv,,,,,|
APPARATUS,H4Lvd,,,,,,,,,|
APPARENT#1,H4Lvd,,,,,,,,,"| 42% adj: Perceptible, evident"
APPARENT#2,H4Lvd,,,,,,,,,"| 58% adv: ""Apparently""--seemingly, evidently"
APPEAL#1,H4Lvd,,,,,,,,Passive,"| 38% noun-adj: A request for a decision, help, sympathy, etc. (6), a quality  arousing a favorable response (6)"
APPEAL#2,H4Lvd,,,,,,,,Passive,"| 59% verb: To request a decision, help, sympathy, etc. (10), to arouse  a favorable response (9)"
APPEAL#3,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 3% adj: ""Appealing""--arousing a favorable response"
APPEAR#1,H4Lvd,,,,,,,,Passive,| 64% verb: To seem
APPEAR#2,H4Lvd,,,,,,,,Passive,"| 36% verb: To physically emerge, come into sight"
APPEARANCE,H4Lvd,,,,,,,,Passive,|
APPEASE,H4Lvd,Positiv,,,,,,Active,,|
APPEASEMENT,Lvd,,,,,,,,,
APPEND,H4,Positiv,,,,,,Active,,|
APPERTAIN,Lvd,,,,,,,,,
APPETITE,H4Lvd,,,,,,,,,|
APPLAUD,H4,Positiv,,,,,,Active,,|
APPLAUSE,H4Lvd,Positiv,,Pstv,,,,,,|
APPLICABLE,H4Lvd,,,,,,,,,|
APPLICANT,H4Lvd,,,,,,,,,|
APPLICATION,H4Lvd,,,,,,,,,|
APPLY#1,H4Lvd,,,,,,,Active,,"| 79% verb: To have relevance to, put to use on, use or consider in regard  to, to bring to bear (only 2 physical--i.e. ""she applied the paint"")"
APPLY#2,H4Lvd,,,,,,,Active,,| 12% verb: To make application or request--'to apply for a job'
APPLY#3,H4Lvd,,,,,,,Active,,| 3% verb: Reflexive--to give special attention or effort 'to apply oneself'
APPLY#4,H4Lvd,,,,,,,,,"| 3% adj: ""Applied""--used in practice or to work out practical problems"
APPOINT#1,H4Lvd,Positiv,,Pstv,,,,Active,,|
APPOINT#2,H4Lvd,Positiv,,Pstv,,,,Active,,|
APPOINTMENT,H4Lvd,,,,,,,Active,,|
APPRAISAL,H4Lvd,,,,,,,,,|
APPRAISE,Lvd,,,,,,,,,
APPRECIABLE,H4Lvd,Positiv,,Pstv,,Strong,,,,|
APPRECIATE,H4Lvd,Positiv,,Pstv,,,,,Passive,"| verb: To be aware of, to be grateful"
APPRECIATION,H4Lvd,Positiv,,Pstv,,,,,Passive,|
APPRECIATIVE,H4,Positiv,,,,,,,,|
APPREHEND,H4Lvd,Positiv,,,,,,Active,,|
APPREHENSION,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
APPREHENSIVE,H4,,Negativ,,,,Weak,,Passive,|
APPROACH#1,H4Lvd,Positiv,,Pstv,,,,Active,,"| 66% verb: To come near or nearer to, or to set about a task"
APPROACH#2,H4Lvd,Positiv,,Pstv,,,,Active,Passive,"| 34% noun: The method used or steps taken in setting about a task, problem;  a coming toward"
APPROPRIATE#1,H4Lvd,Positiv,,Pstv,,,,,,|
APPROPRIATE#2,H4Lvd,,,,,Strong,,,,|
APPROPRIATION,H4Lvd,,,,,,,,,|
APPROVAL,H4Lvd,Positiv,,Pstv,,,,,,|
APPROVE#1,H4Lvd,Positiv,,Pstv,,,,,,|
APPROVE#2,H4Lvd,Positiv,,Pstv,,Strong,,,,|
APPROXIMATE,H4Lvd,,,,,,,,,|
APPROXIMATELY,H4Lvd,,,,,,,,,|
APRIL,H4Lvd,,,,,,,,,|
APT,H4Lvd,Positiv,,Pstv,,Strong,,,,|
APTITUDE,H4,Positiv,,,,Strong,,,,|
ARAB,Lvd,,,,,,,,,
ARABIA,Lvd,,,,,,,,,
ARBITER,H4,Positiv,,,,,,,,|
ARBITRARY,H4Lvd,,Negativ,,Ngtv,,,,,|
ARBITRATE,H4Lvd,Positiv,,,,,,Active,,|
ARBITRATION,H4Lvd,Positiv,,,,,,,,|
ARBITRATOR,Lvd,,,,,,,,,
ARCH#1,H4Lvd,,,,,,,,,|
ARCH#2,H4Lvd,,,,,,,,,|
ARCHITECT,H4Lvd,,,,,,,,,|
ARCHITECTURE,H4Lvd,,,,,,,,,|
ARDENT,H4Lvd,Positiv,,,,Strong,,,,|
ARDOUR,Lvd,,,,,,,,,
ARDUOUS,H4Lvd,,Negativ,,,,,,,|
ARE#1,H4Lvd,,,,,,,,,"| 70% verb: Used as copula connecting subject to predicate adjective or  nominative, or to connote existence (especially with 'there . . .')"
ARE#2,H4Lvd,,,,,,,,,| 8% verb: Used as auxiliary to form simple progressive
ARE#3,H4Lvd,,,,,,,,,| 22% verb: Used as auxiliary to form passive
ARE#4,H4Lvd,,,,,,,,,| 1% verb: Used as auxiliary to form passive progressive
AREA,H4Lvd,,,,,,,,,"| noun: Region, tract, extent, range, scope, field of study"
ARENA,H4Lvd,,,,,,,,,|
ARGENTINE,Lvd,,,,,,,,,
ARGUE#1,H4Lvd,,Negativ,,Ngtv,,,Active,,"| 44% verb: To dispute, to contend in argument--'they argue a lot' (sense  of animosity)"
ARGUE#2,H4Lvd,,,,,,,Active,,"| 56% verb: To present reasons for, to maintain in reasoning--'to argue  that,' or 'to argue for'--(sense of reasoning)"
ARGUMENT#1,H4Lvd,,Negativ,,Ngtv,,,Active,,| 63% noun: A (heated) discussion involving different points of view
ARGUMENT#2,H4Lvd,,,,,,,Active,,"| 31% noun: A reason, a statement attempting to demonstrate the correctness  of a position"
ARID,Lvd,,,,,,,,,
ARISE,H4Lvd,,,,,Strong,,Active,,|
ARISEN,H4Lvd,Positiv,,,,,,,,|
ARISTOCRACY,H4,Positiv,,,,,,,,|
ARISTOCRAT,H4,Positiv,,,,,,,,|
ARISTOCRATIC,H4,Positiv,,,,,,,,|
ARIZONA,Lvd,,,,,,,,,
ARKANSAS,Lvd,,,,,,,,,
ARM#1,H4Lvd,,,,,,,,,| 81% noun-adj: The bodypart or a device resembling it (much less frequent)
ARM#2,H4Lvd,,,,,Strong,,,,"| 16% noun: ""Arms""--weapons"
ARM#3,H4Lvd,,,,,Strong,,Active,,| 1% verb: To equip with weapons
ARMAMENT,Lvd,,,,,,,,,
ARMED#1,H4Lvd,,,,,Strong,,,,| adj: Equipped with weapons
ARMED#2,H4Lvd,,,,,Strong,,Active,,| 0% verb: To equip with weapons (past tense)
ARMISTICE,H4Lvd,,,,,,,,,|
ARMY,H4Lvd,,,,,Strong,,,,| noun: The military forces of a nation
AROSE,H4Lvd,,,,,Strong,,Active,,|
AROUND,H4Lvd,,,,,,,,,"| adverb-prep: With no definite direction, in a circle, surrounding or enclosing,  in the vicinity, along the circumference."
AROUSE#1,H4,,,,,,,,,|
ARRANGE#1,H4Lvd,,,,,,,Active,,"| 59% verb: To come to an agreement concerning, to prepare or plan--'we  arranged to meet them.'"
ARRANGE#2,H4Lvd,,,,,,,,,"| 41% verb: To place in proper, desired, or convenient order--'the rooms  were arranged in one straight hallway.'"
ARRANGEMENT,H4Lvd,,,,,,,Active,,|
ARREST#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 15% noun-adj: Halting, seizure, usually by legal authority, seized, halted, stopped"
ARREST#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 81% verb: To halt, stop, seize by legal authority"
ARREST#3,H4Lvd,Positiv,,Pstv,,,,,,| 4% adj: 'arresting'--striking
ARRIVAL,H4Lvd,,,,,,,Active,,|
ARRIVE,H4Lvd,,,,,,,Active,,"| verb: To reach one's destination, to reach a conclusion, goal, etc. (5);  to come to pass (""the time has arrived"") (3)"
ARROGANCE,H4,,Negativ,,,,,,,|
ARROGANT,H4Lvd,,Negativ,,Ngtv,Strong,,,,|
ARROW,H4Lvd,,,,,,,,,"| noun: Straight, pointed weapon"
ARSENAL,Lvd,,,,,,,,,
ART#1,H4Lvd,Positiv,,Pstv,,,,,,"| 63% noun-adj: Painting, and more generally all the 'fine arts,' having  to do with beauty"
ART#2,H4Lvd,,,,,,,,,"| 17% noun: Technical--having to do with higher education 'liberal arts  education,' 'bachelor of arts'"
ART#3,H4Lvd,,,,,,,,,| 7% verb: Archaic for are 'thou art'
ART#4,H4Lvd,Positiv,,Pstv,,,,,,| 13% noun: The particular skill of--'the difficult art of rowing'
ARTERY,H4Lvd,,,,,,,,,|
ARTICLE,H4Lvd,,,,,,,,,|
ARTICULATE#1,H4Lvd,,,,,,,,,|
ARTICULATE#2,H4Lvd,,,,,Strong,,Active,,|
ARTIFICIAL,H4Lvd,,Negativ,,Ngtv,,,,,|
ARTIST,H4Lvd,,,,,,,,,"| noun: One who creates works of art, especially a painter"
ARTISTIC,H4Lvd,,,,,,,,,|
AS#1,H4Lvd,,,,,,,,,"| 75% conj-prep: Like, since, because, while, in the capacity, manner or  degree of--second term of correlated structures introduced by 'so,' 'such,'  'same,' etc."
AS#10,Lvd,,,,,,,,,
AS#11,Lvd,,,,,,,,,
AS#12,Lvd,,,,,,,,,
AS#2,H4Lvd,,,,,,,,,"| 11% adv: To such a degree or extent, so"
AS#3,H4Lvd,,,,,,,,,"| 4% prep: 'as to,' 'as for'--with respect to, concerning"
AS#4,H4Lvd,,,,,,,,,| 2% idiom-conj: 'as though'--handled by 'though'
AS#5,H4Lvd,,,,,,,,,| 2% idiom: 'as well (as)'--in addition (to)--handled by 'well'
AS#6,H4Lvd,,,,,,,,,| 2% idiom-prep: 'such as'--handled by 'such'
AS#7,H4Lvd,,,,,,,,,| 0% idiom-adv: 'as such'--handled by 'such'
AS#8,H4Lvd,,,,,,,,,| 1% idiom-adv: 'as yet'--handled by 'yet'
AS#9,H4Lvd,,,,,,,,,| 0% idiom-adv: 'as a matter of fact'--handled by 'matter'
AS#_10,H4,,,,,,,,,| 0% idiom-verb: 'act as'--handled by 'act'
AS#_11,H4,,,,,,,,,| 1% idiom-adv: 'as usual'--handled by 'usual'
AS#_12,H4,,,,,,,,,"| 0% idiom-adv: ""As a rule""--generally--handled by ""rule"""
ASCEND,H4Lvd,,,,,Strong,,Active,,|
ASCENDANCY,Lvd,,,,,,,,,
ASCENDANT,Lvd,,,,,,,,,
ASCENT,H4Lvd,,,,,Strong,,Active,,|
ASCERTAIN,H4Lvd,,,,,,,Active,,|
ASCERTAINMENT,H4Lvd,,,,,,,Active,,|
ASCRIBE,H4Lvd,Positiv,,,,,,Active,,|
ASH,H4Lvd,,,,,,,,,| noun: Powdery residue of burned matter
ASHAMED,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,|
ASIA,H4Lvd,,,,,,,,,|
ASIDE#1,H4Lvd,,,,,,,,,"| 72% adverb: To one side, apart, in reserve"
ASIDE#2,H4Lvd,,,,,,,,,"| 28% idiom-prep: 'aside from', besides, except for"
ASK#1,H4Lvd,,,,,,,Active,,| 65% verb: To inquire about
ASK#2,H4Lvd,,,,,,,Active,,"| 31% verb: To request, invite"
ASLEEP,H4Lvd,,,,,,Weak,,Passive,| adj-adv: In or into a state of sleep
ASPECT,H4Lvd,,,,,,,,,"| noun: A way in which a thing may be viewed or regarded, the different  components of a thing or problem, facets, 'the problem has many aspects.'"
ASPIRATION,H4,Positiv,,,,,,,,|
ASPIRE,H4Lvd,Positiv,,,,,,Active,,|
ASS,H4Lvd,,,,,,,,,|
ASSAIL,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ASSAILANT,H4,,Negativ,,,,,,,|
ASSASSIN,H4,,Negativ,,,,,,,|
ASSASSINATE,H4,,Negativ,,,,,Active,,|
ASSASSINATION,Lvd,,,,,,,,,
ASSAULT#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ASSAULT#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ASSEMBLE,H4Lvd,,,,,,,Active,,|
ASSEMBLY,H4Lvd,,,,,,,,,|
ASSENT,H4Lvd,Positiv,,,,,,,,|
ASSERT,H4Lvd,,,,,Strong,,Active,,|
ASSERTION,H4,Positiv,,,,Strong,,,,|
ASSERTIVE,Lvd,,,,,,,,,
ASSESS,Lvd,,,,,,,,,
ASSESSMENT,H4Lvd,,,,,,,,,|
ASSESSOR,H4Lvd,,,,,,,,,|
ASSET,H4Lvd,Positiv,,,,Strong,,,,|
ASSIGN#1,H4Lvd,,,,,,,Active,,|
ASSIGN#2,H4Lvd,,,,,,,Active,,|
ASSIGNMENT,H4Lvd,,,,,,,Active,,|
ASSIMILATE,H4Lvd,,,,,,,,Passive,|
ASSIST#1,H4Lvd,Positiv,,Pstv,,Strong,,Active,,|
ASSIST#2,H4Lvd,Positiv,,Pstv,,Strong,,Active,,|
ASSISTANCE,H4Lvd,Positiv,,Pstv,,Strong,,Active,,"| noun: Act of assisting, help, aid."
ASSISTANT,H4Lvd,Positiv,,Pstv,,,,Active,,|
ASSOCIATE#1,H4Lvd,Positiv,,Pstv,,,,Active,,| 33% noun-adj: A partner or peer
ASSOCIATE#2,H4Lvd,Positiv,,Pstv,,,,Active,,"| 59% verb: To make a connection between things, to mix with socially"
ASSOCIATE#3,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 7% adj: ""Associated""--connected with"
ASSOCIATION#1,H4Lvd,Positiv,,Pstv,,Strong,,Active,,"| 79% noun: An organization of people with a common purpose, having a formal  structure"
ASSOCIATION#2,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 21% noun: Any other connection, relation or combination"
ASSUME#1,H4Lvd,,,,,,,,,"| 44% verb: To undertake, take over the duties of, or adopt"
ASSUME#2,H4Lvd,,,,,,,,Passive,"| 56% verb: To take for granted, suppose, postulate"
ASSUMPTION,H4Lvd,,,,,,,,Passive,|
ASSURANCE,H4Lvd,Positiv,,Pstv,,Strong,,,,|
ASSURE#1,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 50% verb: To guarantee, by virtue of some action, that something will come about"
ASSURE#2,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 33% verb: To pledge, to state with confidence, to make confident"
ASSURE#3,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 17% adj: ""Assured""--confident (2), guaranteed (1)"
ASSUREDLY,H4Lvd,Positiv,,Pstv,,Strong,,,,|
ASSUREDNESS,H4Lvd,,,,,,,,,|
ASTONISH#1,H4Lvd,,,,,,,,,|
ASTONISH#2,H4Lvd,,,,,,,,,|
ASTOUND,H4,Positiv,,,,Strong,,Active,,|
ASTRAY,H4,,Negativ,,,,Weak,,Passive,|
ASTRONOMICAL,H4Lvd,,,,,,,,,|
ASTRONOMY,H4Lvd,,,,,,,,,|
ASTUTE,H4,Positiv,,,,,,,,|
ASUNDER,H4,,Negativ,,,,Weak,,Passive,|
AT,H4Lvd,,,,,,,,,"| prep: Indicates location, direction, time"
ATE,H4Lvd,,,,,,,Active,,"| verb: Past tense of eat, consumed."
ATHLETIC,H4Lvd,Positiv,,Pstv,,Strong,,,,|
ATLANTIC,H4Lvd,,,,,,,,,|
ATLANTIC-ALIANCE,Lvd,,,,,,,,,
ATLANTIC-COMMUNITY,Lvd,,,,,,,,,
ATLANTIC-PACT,Lvd,,,,,,,,,
ATLAS,H4Lvd,,,,,,,,,|
ATMOSPHERE,H4Lvd,,,,,,,,,| noun: Pervading or surrounding quality or tone
ATOM,H4Lvd,,,,,,,,,|
ATOMIC,H4Lvd,,,,,Strong,,,,|
ATOP,H4Lvd,,,,,,,,,|
ATROCIOUS,H4Lvd,,Negativ,,Ngtv,,,,,|
ATROPHY,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,|
ATTACH,H4Lvd,,,,,,,Active,,|
ATTACHMENT,H4Lvd,Positiv,,,,,,,,|
ATTACK#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 55% noun: An onslaught, assault"
ATTACK#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,| 34% verb: To assault (physically or figuratively)
ATTACK#3,H4Lvd,,Negativ,,Ngtv,,,,,"| 10% noun: A seizure by disease, especially ""heart attack"""
ATTACKER,H4Lvd,,,,,,,,,|
ATTAIN,H4Lvd,Positiv,,Pstv,,Strong,,Active,,|
ATTAINABLE,Lvd,,,,,,,,,
ATTAINMENT,H4Lvd,Positiv,,Pstv,,Strong,,Active,,|
ATTEMPT#1,H4Lvd,,,,,,,Active,,"| 38% verb: To try, make an effort"
ATTEMPT#2,H4Lvd,,,,,,,Active,,| 59% noun: A try or effort
ATTEMPT#3,H4Lvd,,,,,,,,,"| 1% adj: ""Attempted""--essayed, ventured"
ATTEND#1,H4Lvd,Positiv,,Pstv,,,,,,| 83% verb: To be present at.
ATTEND#2,H4Lvd,,,,,,,Active,,"| 5% verb: To give heed to (0), to take care of (3), accompany as a concomitant  or result (0)"
ATTENDANCE,H4Lvd,Positiv,,,,,,Active,,|
ATTENDANT,H4Lvd,,,,,,,Active,,|
